Kategori,Nama_Toko,Lokasi_Toko,Nama_Produk,Harga_Produk,Terjual,Rating,Tanggal,Terlaris,Bulan
Gaming,AI Official Store,Jakarta Utara,LENOVO LEGION 5 16 INTEL CORE I9 14900HX RTX4060 64GB 2TB W11 16.0QHD OFFICE IPS - LAPTOP GAMING,24599000,100,5.0,2025-06-12,0,2025-06
Gaming,TTRacing Indonesia,Tangerang,TTRacing Luffy | Maxx Fabric Gaming Chair | Kursi Gaming Koleksi One Piece [Garansi 2 Tahun],5099000,11,5.0,2025-07-08,0,2025-07
Gaming,RHODIUM FURNITURE,Kab. Jember,Xpanse Serat Karbo Meja Gaming Meja Kerja Elektrik Meja Belajar Meja Komputer Kantor Adjustable Desk,761400,28,0.0,2025-04-24,0,2025-04
Gaming,Sri Laptop BDG,Bandung,Laptop HP Pavilion Gaming 15-ec000ax AMD Ryzen Ryzen 5 3550H 8/512GB GTX 1050,5999000,1,5.0,2025-06-19,0,2025-06
Gaming,IMBA PC,Jakarta Utara,GIGABYTE MONITOR GAMING GS27FA 27 INCH SS IPS FHD 1080P 1MS 180HZ HDR TILT 3Y,1889000,3,5.0,2025-06-26,0,2025-06
Gaming,dhivakurniawan,Jakarta Selatan,PC RAKITAN GAMING INTEL I5 14400F VGA RTX 5060 Ti,15741000,3,5.0,2025-05-20,0,2025-05
Gaming,Digital Alliance Official,Jakarta Utara,DIGITAL ALLIANCE LED MONITOR IPS PANEL 32 INCH 2K 165HZ BLACK,2955000,1,5.0,2025-06-04,0,2025-06
Gaming,Blessing Computer Bali,Denpasar,LENOVO Gaming LOQ 15IRX9-83DV016NID Intel Core i5 13450HX 12GB 512GB 3050 W11 OHS 2024 Microsoft 365 Basic Luna Grey,11865000,20,5.0,2025-05-23,0,2025-05
Gaming,HP Indonesia,Jakarta Utara,Victus Laptop Gaming HP Intel Core i7 NVIDIA GeForce RTX 4050 16GB RAM 512GB SSD Black Free Windows 11 Home 15.6 Inch 144 Hz Garansi 2 Tahun Official,17499000,1,0.0,2025-04-17,0,2025-04
Gaming,TTRacing Indonesia,Tangerang,TTRacing Toji | Surge X Air Threads Fabric Gaming Chair | Kursi Gaming Koleksi Jujutsu Kaisen [Garansi 2 Tahun],4149000,1,5.0,2025-06-19,0,2025-06
Gaming,Sri Laptop BDG,Bandung,Laptop Gaming Acer Nitro 5 Intel Core I5-10300H 8/512GB GTX 1650 Ti RGB 144Hz,7199000,0,0.0,2025-05-21,0,2025-05
Gaming,HangOn Official Store,Jakarta Barat,Skyworth H24G30F Monitor Gaming 24 Inch 200Hz Fast IPS Panel,1673000,7,5.0,2025-06-30,0,2025-06
Gaming,IMBA PC,Jakarta Utara,MSI MONITOR GAMING MAG 273QP QD-OLED X24 / MAG273QP 27 INCH WQHD 2K 1440P 0.03MS 240HZ HDR TRUEBLACK 400 TILT SWIVEL PIVOT HEIGHT 3Y,8799000,3,0.0,2025-07-12,0,2025-07
Gaming,Enter Komputer Official,Jakarta Pusat,PC Rakitan EK Gaming BattleForties PRO 506Ti - Core i5 RTX 5060 Ti - Enter Komputer,17498000,4,5.0,2025-07-10,0,2025-07
Gaming,Agres Komputer Official,Jakarta Utara,AGRES X GTID GTR ONE RYZEN 7 8700F RTX 5070 12GB/ 32GB 1TB RAKITAN PC GAMING,21900000,2,5.0,2025-04-29,0,2025-04
Gaming,All Seven store_NEW,Kab. Bandung,Titan Throne V2 Series Premium Quality Seat Kursi Gaming Chair with Footrest Furniture Sandaran - Snow,864000,2,0.0,2025-04-28,0,2025-04
Gaming,Lenovo Legion Official,Jakarta Pusat,"LENOVO LEGION PRO 7i 16IAX10H OLED ULTRA 9 275HX RTX5080 16GB/ 32GB 1TB W11+OHS+M365B 16"" WQXGA 240HZ",59999000,11,5.0,2025-05-10,0,2025-05
Gaming,royalltech,Jakarta Utara,PC CyberClaw I7 12700F I5 12400F RYZEN 5 4500 |  RTX 4060 TI 3060 3050 | 32GB 16GB | 1TB 512GB SSD | PC DESKTOP KOMPUTER GAMING - EDITING - CREATOR - CODING - ADMIN - KANTOR - RAKITAN PC,8050000,250,5.0,2025-06-05,0,2025-06
Gaming,Enter Komputer Official,Jakarta Pusat,PC Rakitan EK Gaming BattleStealth Lite - Ryzen 5 DDR4 - Enter Komputer,4743000,2,0.0,2025-06-16,0,2025-06
Gaming,IMBA PC,Jakarta Utara,DAHUA GAMING MONITOR 24.5 INCH 180HZ-LM25E231B [1080p],1409000,2,5.0,2025-06-16,0,2025-06
Gaming,Enter Komputer Official,Jakarta Pusat,Asus TUF Gaming A15 FA506NCR-R735B6T-HM - Ryzen 7 7435HS RAM 16GB,11800000,1,0.0,2025-05-05,0,2025-05
Gaming,Deca Computer,Jakarta Utara,ASUS Gaming V16 V3607VM RTX5050/RTX5060 CORE 7 240H/CORE 5 210H 16GB 512GB W11+OHS+O365 16.0 144HZ,14399000,1,0.0,2025-04-21,0,2025-04
Gaming,GTGAMING_NEW,Kab. Tangerang,GTGAMING Meja Komputer / Meja Gaming / meja komputer serat karbon/ Meja Komputer 120cm / Meja Komputer 100cm /Meja Belajar /Meja kantor,459000,40,5.0,2025-04-19,0,2025-04
Gaming,Gigabyte Component,Jakarta Utara,GIGABYTE MONITOR GAMING GS25F2 24.5 INCH SS IPS FHD 1080P 1MS 200HZ,1599000,2,5.0,2025-07-10,0,2025-07
Gaming,RIDAHFURNITHUR SHOP,Semarang,KUCA Kursi Kantor / Kursi Gaming Pink/ Katun Dan Linen Bernapas  / Kursi Kerja / Kursi Belajar / Kursi Santai / Gaming Chair/ Kursi Hidrolik [ Garansi lima tahun ],414000,80,0.0,2025-04-22,0,2025-04
Gaming,Rexus Official Shop,Jakarta Utara,Rexus Daxa Dyron AX9 Gamepad Wireless Gaming Controller - Hot-Swappable TMR Joystick & Optical Trigger,659000,19,5.0,2025-05-10,0,2025-05
Gaming,Top Tech Comp,Jakarta Utara,Asus TUF Gaming F15 FX507VV i7 13620H RTX4060 - 32GB 1TB W11 15.6FHD IPS 144Hz,16999000,5,5.0,2025-04-28,0,2025-04
Gaming,Blessing Computer Bali,Denpasar,LENOVO LOQ Gaming 15IRX9 83DV00AHID Core i7 13650HX 12GB 512GB 4050,14769000,40,5.0,2025-04-21,0,2025-04
Gaming,Agres Komputer Official,Jakarta Utara,"GIGABYTE GAMING MONITOR 25 INCH SS IPS FHD 1080P 1MS 200HZ GS25F2 HDR10 TILT 3Y - MONITOR GAMING 25INCH - MONITOR GAMING 200HZ - MONITOR 25""",1599000,14,5.0,2025-05-24,0,2025-05
Gaming,Agres Komputer Official,Jakarta Utara,"LG GAMING MONITOR ULTRAGEAR 27 INCH 180 HZ - MONITOR LG - MONITOR 27"" - MONITOR 180HZ",1926000,6,5.0,2025-04-19,0,2025-04
Gaming,Acer Official Store,Jakarta Timur,"ACER Nitro Lite Gaming NL16-71G-74MV 16"" Intel Core i7-13620H RTX2050 RAM 16 GB 512GB SSD Windows 11",12999000,1,5.0,2025-07-15,0,2025-07
Gaming,KangLaptop_NEW,Jakarta Selatan,Laptop Gaming MSI Cyborg 14 A13V RTX 4060 8GB - 4050 6GB Core i7 13620H Layar 14inci FHD+ 100% SRGB Windows 11 + OHS,15699000,2,5.0,2025-06-01,0,2025-06
Gaming,Asus Indonesia Official,Jakarta Timur,ASUS TUF Gaming F16 FX607VJ-I535J6M-HM - Mecha Gray [Intel Core 5 Processor 210H / NVIDIA GeForce RTX 3050 / 16GB / 512GB / 16inch / WIN11 / OHS24 / M365],13975000,4,5.0,2025-07-11,0,2025-07
Gaming,Xpanse.Store,Kab. Tangerang,Xpanse Alien Mesh Furniture Kursi Gaming Office Chair Ergonomis Kantor Footrest Rotasi 360° + Uji Coba Gratis 30 Hari,2250000,12,4.5,2025-05-29,0,2025-05
Gaming,Gamen Indonesia,Kab. Tangerang,GAMEN Headset Gaming 50mm Driver 3D Surround Sound GH200 USB/AUX 3.5mm Soft Headband 360 Derajat Microphone For PC - Garansi 1 Tahun,129000,30,4.7,2025-04-20,0,2025-04
Gaming,IMBA PC,Jakarta Utara,DAHUA GAMING MONITOR 24.5 INCH 180HZ-LM25E231B [1080p],1409000,2,5.0,2025-06-04,0,2025-06
Gaming,E-TIFE,Tangerang,Etife Meja Kerja L /Meja Kantor Serbaguna /Meja komputer / Meja gaming / Meja komputer minimalis,499000,70,4.4,2025-07-08,0,2025-07
Gaming,MSI Shop ID,Jakarta Utara,"MSI MAG276CF E20 / MAG 276CF E20 27"" FHD CURVED GAMING MONITOR [1080p, 200Hz]",2299000,1,0.0,2025-05-14,0,2025-05
Gaming,HOEN-shop,Jakarta Barat,M10 TWS headset Gaming Bluetooth Earphone Nirkabel Earbud TWS Stereo Bass Kontrol Sentuh Dengan Mikrofon,83000,17,0.0,2025-06-03,0,2025-06
Gaming,Agres Komputer Official,Jakarta Utara,MSI MONITOR GAMING MAG 255F E20  / MAG255F E20 25 INCH RAPID IPS FHD 1080P 0.5MS 200HZ HDR READY TILT 3Y,1819000,2,5.0,2025-06-17,0,2025-06
Gaming,royalltech,Jakarta Utara,PC ROYAL Prestige AMD RYZEN 7 5700G 16GB 1TB SSD WIN 11 PRO - PC DESKTOP KOMPUTER GAMING - EDITING - CREATOR - ADMIN - KANTOR,4540000,100,5.0,2025-06-18,0,2025-06
Gaming,Asus Indonesia Official,Jakarta Timur,[FREE HEADPHONE] ASUS TUF Gaming A14 FA401KM-R7N56G6G-HM - Jaeger Gray [AMD Ryzen AI 7 350 / NVIDIA GeForce RTX 5060 / 32GB / 1TB / 14inch / WIN11 / OHS24 / M365],27969000,2,5.0,2025-05-21,0,2025-05
Gaming,IMBA PC,Jakarta Utara,IMBA CheapSHOT PC | i5-12400F | RTX 5060 8GB | 16GB 256GB/512GB/1TB WINDOWS 11 PRO Rakitan Gaming PC  - UGE-TR-EK-COC/D4,10530000,6,5.0,2025-06-12,0,2025-06
Gaming,Abditama Official,Jakarta Utara,"Monitor LED Skyworth F27G67Q Pro 27"" Fast IPS 1440p 2K QHD 300hz HDMI 2.1x2 DP 1.4x2 Audio Out HDR400 10bit Adaptive-Sync Ergonomic Stand VESA 100x100mm Hardware Low Blue Light Refresh Yur Imagination Break Boundaries Smooth Tear-Free Gaming",3799900,19,5.0,2025-05-17,0,2025-05
Gaming,GAMER.ID,Jakarta Utara,DIGITAL ALLIANCE GAMING MONITOR 34 INCH ULTRAWIDE CURVED VA UHD 4K 2160P 1MS 180HZ DA34,3499000,0,0.0,2025-05-06,0,2025-05
Gaming,Luban Master 3C Electronic,Kab. Tangerang,"Razer DeathAdder Essential Gaming Mouse with 6,400 DPI optical sensor Mouse Laptop",225000,50,4.8,2025-06-19,0,2025-06
Gaming,Top Tech Comp,Jakarta Utara,Asus TUF Gaming F15 FX507VV i7 13620H RTX4060 - 32GB 1TB W11 15.6FHD IPS 144Hz,16999000,5,5.0,2025-06-16,0,2025-06
Gaming,GOODGAMINGSHOP,Jakarta Pusat,Press Play ESSENTIAL75 / ESSENTIAL-75 75% Wired Mechanical Keyboard by PressPlay - Gaming Keyboard,619000,17,4.9,2025-05-30,0,2025-05
Gaming,GOODGAMINGSHOP,Jakarta Pusat,LEOBOG AMG65 65% Dot Matrix + Color Screen Custom Wireless Bluetooth 3-Mode Trimode Mechanical Gaming Keyboard Gasket Structure,1349000,30,5.0,2025-04-24,0,2025-04
Gaming,Jaktech,Jakarta Utara,PC Gaming Ryzen 5/7 5600G 8700G 7800X3D | RX 6600/7900/9070XT/RTX 4060/5060 Ti 16GB | 32GB NVME GEN5x4 Rakitan Streaming Rendering,4770000,9,5.0,2025-06-04,0,2025-06
Gaming,Kadal Gaming Surabaya,Surabaya,PC RYZN 5 3500 RTX 3060 16GB RAM GAMING EDITING LIVESTREAMING FULLSET SIAP PAKAI,7350000,0,0.0,2025-04-25,0,2025-04
Gaming,Gexo Shop,Jakarta Barat,Redmi Gaming Monitor Rotatable 27 Inch Mini LED QHD 180Hz 1ms FreeSync - G Pro 27,4299000,2,5.0,2025-06-12,0,2025-06
Gaming,AI Official Store,Jakarta Utara,PC AI ART MASTER AMD RYZEN 7 5700G 16GB 1TB SSD WIN 11 PRO - PC DESKTOP KOMPUTER GAMING - EDITING - CREATOR - ADMIN - KANTOR,4540000,100,5.0,2025-05-14,0,2025-05
Gaming,LG Monitor Official Store,Tangerang,"LG UltraGear 27GX790A-B 27"" OLED QHD Gaming Monitor 0.03ms 480Hz DisplayPort 2.1",14355000,3,0.0,2025-04-19,0,2025-04
Gaming,GlintGO,Jakarta Barat,"Kipas PC ARGB 120mm GEN4 - PWM Cerdas 2-in-1 Depan & Belakang, Efek Cahaya RGB untuk Desktop Gaming, Senyap & Efisien",47999,250,4.7,2025-05-11,0,2025-05
Gaming,PS Enterprise Official,Jakarta Utara,Gamesir Nova Lite Wireless Controller Bluetooth With Hall Effect Gamepad PC Windows Android Switch iOS,259000,60,5.0,2025-04-21,0,2025-04
Gaming,Gamen Indonesia,Kab. Tangerang,Gamen Gaming Mousepad GP-XXL Varian Anti-slip Durable with Speed and Control Surface - Garansi 1 Tahun,85000,19,4.8,2025-06-06,0,2025-06
Gaming,Gamen Indonesia,Kab. Tangerang,GAMEN Mousepad Gaming Anti slip GP-S Varian 22x18 cm with Soft Surface Tahan Aus Original - Garansi 1 Tahun,9000,25,4.0,2025-05-22,0,2025-05
Gaming,GOODGAMINGSHOP,Jakarta Pusat,LEOBOG HI75C PRO | HI 75 C PRO Aluminum Barebone Three-mode Wireless Mechanical Keyboard 75% Hot swappable PP Plate RGB Custom Gaming Keyboard with Knobs,549000,100,4.9,2025-06-25,0,2025-06
Gaming,GOODGAMINGSHOP,Jakarta Pusat,LEOBOG HI75C PRO | HI 75 C PRO Aluminum Pre-Built Three-mode Wireless Mechanical Keyboard 75% Hot swappable RGB Custom Gaming Keyboard with Knobs,899000,100,4.9,2025-05-29,0,2025-05
Gaming,GOODGAMINGSHOP,Jakarta Pusat,WLMOUSE BEAST X Pro / BEAST X Mini Pro Magnesium Gaming Mouse - Mouse Gaming,2399000,28,5.0,2025-06-26,0,2025-06
Gaming,Kadal Gaming Surabaya,Surabaya,Komputer Gaming FIVEM Xeon RX 580 16GB RAM Editing Livestreaming Fullset Siap Pakai - Ssd,2980000,0,0.0,2025-04-18,0,2025-04
Gaming,GOODGAMINGSHOP,Jakarta Pusat,EWEADN S9 | S9 Pro | S9 Max | S9 Ultra Three-mode Trimode PAW 3395 3950 Ultra 8K Gaming Mouse,799000,80,5.0,2025-06-23,0,2025-06
Gaming,royalltech,Jakarta Utara,LENOVO LEGION 5 16 I9 14900HX RTX4060 64GB 2TB W11 OFFICE 16.0QHD IPS - LAPTOP GAMING,24599000,100,5.0,2025-07-05,0,2025-07
Gaming,GOODGAMINGSHOP,Jakarta Pusat,MCHOSE A5 Ultra 8K Pollingrate Wireless 59g Ultra Light Weight PAW3395 Gaming Mouse,625000,19,5.0,2025-06-01,0,2025-06
Gaming,Aula Indonesia,Kab. Tangerang,"Aula Hero 68 HE（EPOMAKER） Keyboard Game Kabel Magnetik , Aktuasi Disesuaikan 0,01 mm, Switch Efek Hall Cepat, Polling 8 kHz, Perata Pembekuan Suara 5 Lapisan, Lampu RGB pada Tombol dan Backlight",1249000,100,5.0,2025-05-31,0,2025-05
Gaming,Top Tech Comp,Jakarta Utara,Lenovo Legion 5 15IRX9 Intel Core i7 13650HX 32GB 1TB SSD RTX4060 8GB 15.6FHD 144Hz 100sRGB W11+Office Home 2024+365 Basic,21399000,2,5.0,2025-06-07,0,2025-06
Gaming,Lenovo Legion Official,Jakarta Pusat,LENOVO LEGION 5 15IRX10 5I OLED I7 14700HX 24GB 512GB RTX5060 8GB W11+OHS+M365B 15.1 WQXGA 165HZ 24ZRGB,26999000,3,5.0,2025-05-05,0,2025-05
Gaming,royalltech,Jakarta Utara,"PC Prestige INTEL I7 12700 I5 12400 10400 16GB 1TB WIN 11 PRO  - PC DESKTOP KOMPUTER GAMING - EDITING - CREATOR - ADMIN - KANTOR - 16/256GB, PROMO PC",5290000,100,5.0,2025-06-20,0,2025-06
Gaming,CozHere,Jakarta Barat,COZHERE Fan Cooler AL19 THANOS Purple Pendingin Kipas Hp Gaming Special Edition FunCooler For Mobile Phone Universal Android IOS,139000,500,4.8,2025-06-11,0,2025-06
Gaming,Agres ID Bandung,Bandung,"Asus TUF F16 FX608JMR i7 14650HX RTX5060 16Gb 1Tb 16"" WUXGA IPS 165Hz",24499000,1,5.0,2025-04-28,0,2025-04
Gaming,Lenovo Authorized Yogyakarta,Yogyakarta,Lenovo LOQ 15ARP9 | Ryzen  7 7435HS RTX 4050 12GB 512GB W11 + OHS + O365,14599000,3,5.0,2025-07-08,0,2025-07
Gaming,ROGS STORE,Jakarta Utara,ASUS TUF F16 CORE I5 210H RTX3050 32GB 1TBSSD W11+OHS+M365B 16.0 WUXGA 165HZ 100SRGB BLIT - FX607VJ,13439000,2,5.0,2025-05-03,0,2025-05
Gaming,AGRES PC RAKITAN,Jakarta Utara,DIGITAL ALLIANCE GAMING MONITOR 34 INCH ULTRAWIDE CURVED VA UHD 4K 2160P 1MS 180HZ DA34-4KGAM180  2Y,3499000,1,0.0,2025-06-01,0,2025-06
Gaming,Enter Komputer Official,Jakarta Pusat,PC Rakitan EK Theme X Fractal - North 508 - Ryzen 7 RTX 5080 - Enter Komputer,40825000,0,0.0,2025-06-23,0,2025-06
Logam Mulia,Galeri tukuemas,Bandung,Baby Silver Fine Silver Bar Perak Batangan Asli Murni Logam Mulia Original 1 Gram,41500,2000,4.9,2025-05-17,1,2025-05
Logam Mulia,ROSE GOLD INDONESIA,Bandung,Baby Silver Fine Silver Bar 999 Perak Batangan Paket isi 10 Asli Murni Logam Mulia Original 0.5 Gram,310000,17,5.0,2025-05-18,0,2025-05
Logam Mulia,Galeri tukuemas,Bandung,Baby Silver Fine Silver Bar Perak Batangan Asli Murni Logam Mulia Original 1 Gram,41500,2000,4.9,2025-04-25,1,2025-04
Logam Mulia,ROSE GOLD INDONESIA,Bandung,Baby Silver Fine Silver Bar Perak Batangan Asli Murni Logam Mulia Original 0.5 Gram,31000,100,4.9,2025-06-06,0,2025-06
Logam Mulia,ROSE GOLD INDONESIA,Bandung,Baby Silver Fine Silver Bar Perak Batangan Asli Murni Logam Mulia Original 1 Gram,48000,2000,4.9,2025-07-13,1,2025-07
Logam Mulia,Galeri tukuemas,Bandung,Baby Silver Fine Silver Bar Perak Batangan Asli Murni Logam Mulia Original 0.5 Gram,31000,100,5.0,2025-06-30,0,2025-06
Logam Mulia,Good Gold Indonesia,Bandung,Logam Mulia Antam Certicard 10 Gram (RM),20691000,0,0.0,2025-06-11,0,2025-06
Logam Mulia,Jannah Aromaa,Kab. Cilacap,Baby Silver Logam Mulia Perak Batangan Asli 99.9% 1Gram,49500,11,5.0,2025-07-04,0,2025-07
Logam Mulia,Galeri tukuemas,Bandung,Baby Silver Fine Silver Bar 999 Perak Paket isi 10 Asli Murni Logam Mulia Original 0.5 Gram,310000,2,0.0,2025-06-19,0,2025-06
Logam Mulia,Baby Silver Gram,Kab. Cilacap,Baby Silver Fine Silver Bar Perak Batangan Asli Mulia Murni Logam Original 0.5 Gram,31500,1,5.0,2025-06-15,0,2025-06
Logam Mulia,Galeri tukuemas,Bandung,ROSE GOLD NEW PVC Emas 0.5 GRAM LOGAM MULIA EMAS Bersertifikat,675000,19,4.6,2025-04-25,0,2025-04
Logam Mulia,Elektrik Cahaya Kriu,Kab. Lampung Barat,Set perhiasan nuri mas muda bonus logam mulia,65000,0,0.0,2025-06-07,0,2025-06
Logam Mulia,GLORY JEWELRY_NEW,Bekasi,Set Perhiasan Nuri Mas Muda Bonus Logam Mulia,51000,0,0.0,2025-05-23,0,2025-05
Logam Mulia,ANYI Fashion,Tangerang Selatan,[01A+73C]buy 1 get 1 cincin princess model kecil dan simpel bahan logam nickle silverr ukuran adjustable,48700,250,4.7,2025-06-06,0,2025-06
Logam Mulia,MAMAMI MALL,Kab. Tangerang,MA(4-8) Rak logam 6 lapis rak baja rak tanpa baut rak penyimpanan kargo rak logam rak baja tahan karat yang dapat disesuaikan rak besi rak susun 4 tingkat besi111,449000,100,4.1,2025-05-14,0,2025-05
Logam Mulia,Loggo.id,Semarang,Loggo - Sepatu Unisex - Phy Pluto Series - Sepatu Sporty Sneakers Casual 37-41,169800,19,5.0,2025-05-03,0,2025-05
Logam Mulia,bjorkafragrance,Bandung,BUNDLING 7AM 55ml + NEURO SERIES 30ml | BJORKA PARFUM Extrait De Perfume | parfum fresh | Parfum Bpom | Parfum Segar,249899,2000,4.9,2025-05-14,1,2025-05
Logam Mulia,bjorka.parfum,Bandung,BUNDLING 7AM 55ml + NEURO SERIES 30ml | BJORKA PARFUM Extrait De Perfume | parfum fresh | Parfum Bpom | Parfum Segar,249999,4000,4.8,2025-05-17,1,2025-05
Logam Mulia,Loggo.id,Semarang,Loggo - Sepatu Unisex - Phy Aricia Series - Sepatu Sporty Sneakers Casual 33-36,149800,23,5.0,2025-04-25,0,2025-04
Logam Mulia,bjorka.parfum,Bandung,7AM by Bjorka Parfum 55ml Extrait De Perfume | parfum fresh | Parfum Bpom | Parfum Segar,199000,80,4.8,2025-05-15,0,2025-05
Logam Mulia,bjorka.parfum,Bandung,BUNDLING 7AM + FOLKS Bjorka Parfum Extrait De Perfume |FOLKS 50ML + 7AM 55ML | Parfum Bpom | Parfum Segar,339000,750,4.9,2025-04-21,0,2025-04
Logam Mulia,Omuchi,Cirebon,Setelan Rok Anak Perempuan Fashion Motif I Am Unicorn Rainbow,47000,1,0.0,2025-06-01,0,2025-06
Logam Mulia,Perlengkapan Kerja_NEW,Kab. Sidoarjo,Set Mata Bor Kering Baja Tajam 4 Sisi Ukuran 6 8 10 12mm Tembus Keramik Beton Kaca Marmer dan Besi,93000,4000,4.8,2025-05-25,1,2025-05
Logam Mulia,AMREAL.ID,Bandung,Baju Jersey Oversize Jersy Jersi Indonesia Hut RI 80 Special Agustus 2025,78000,1000,4.8,2025-06-06,1,2025-06
Logam Mulia,LogamMyth,Jakarta Utara,"REAIM Tool Kit 85 Pcs, Tool Box Perkakas, Kunci Sok Set, Pekerjaan Mobil, Tool Box Set Alat Bengkel, Tool Kit Pekerjaan Otomotif, Set Alat Perbaikan Mobil, Perkakas Bengkel, Alat Otomotif, Tool Set untuk Bengkel, Alat Pekerjaan Otomotif",996200,500,5.0,2025-05-01,0,2025-05
Logam Mulia,REAIM Indonesia,Jakarta Utara,Mesin las mig Listrik trafo las welding inverter las Tanpa Gas Travo Inverter MIG 250 mesin las mesin trafo las welding travo las Logam mesin las,849999,1000,4.7,2025-06-17,1,2025-06
Logam Mulia,MOCO_NEW,Jakarta Utara,"Mocofashion Tas Wanita Desain Unik Santai dan Serbaguna untuk Kerja / Commuting, Bahan PU, Dapat Digenggam Tote Bag  6638",109000,3000,4.9,2025-04-23,1,2025-04
Logam Mulia,Fixeasy,Kab. Bogor,Autolux Alumax Shampoo Degreaser Khusus Kolongan Membersihkan Karat dan Kotoran Oli Dengan Sempurna Daya Bersih Kuat sabun cuci pengkilap body garansi produsen semir krom & logam,43000,500,4.7,2025-05-14,0,2025-05
Logam Mulia,SG lampu.ID,Tangerang,【 Garansi 10 tahun】Lampu Led Jumbo 5W 10W 15W 20W 30W 40W  60W Lampu Led T-BUlb / Led Berkualitas Murah  Putih,32000,1000,4.7,2025-06-11,1,2025-06
Logam Mulia,LOG ON INDONESIA,Jakarta Utara,LOG ON MAGNETIC TRIPOD PRO MINI BLUETOOTH 5.2 PHONE GRIP 47.5CM LO-TS01,210000,100,4.7,2025-06-14,0,2025-06
Logam Mulia,LogamMyth,Jakarta Utara,"REAIM Jet Cleaner 100Bar 788V - Mesin Cuci Motor & Mobil Portabel dengan Tekanan Tinggi | Brushless Motor Baterai Tahan Lama & Anti Karat  untuk Semprotan Presisi | Cocok untuk Cuci AC, Motor, Mobil & Irigasi Taman",362100,500,0.0,2025-04-30,0,2025-04
Logam Mulia,NIU Tools ID,Jakarta Utara,"REAIM  Mesin Potong & Las Profesional CT-520 Mesin Las 3-in-1 (MMA+MIG+CUT) - Garansi 5 Tahun! Bisa Las & Potong Logam, Hemat Biaya",2799999,250,5.0,2025-07-04,0,2025-07
Logam Mulia,bjorkafragrance,Bandung,7am Bjorka Parfum 55ml Extrait De Parfum | Parfum BPOM | PARFUM FRESH | PARFUM SEGAR,198999,100,4.6,2025-07-03,0,2025-07
Logam Mulia,TimeCraft',Kab. Tangerang,Jam Tangan X | Model Klasik untuk Pebisnis | Layar AMOLED | Pengisian Daya Nirkabel | Beragam Fitur Olahraga | Desain Logam Satu Kesatuan,185000,500,4.8,2025-05-30,0,2025-05
Logam Mulia,solar lampu,Tangerang,Lampu Gantung Lampu Hias Gantung  Kristal Chandelier Gaya Nordik Minimalis Modern Lampu Meja Makan Ruang Tamu Kamar Tidur Hotel Vila Pernikahan lampu gantung Bohlam Besi Hitam,459000,750,4.9,2025-05-20,0,2025-05
Logam Mulia,LogamMyth,Jakarta Utara,"REAIM Gergaji Lingkar Nirkabel  5"" - Pemotong Kayu dan Kayu Lapis Nirkabel dengan Kecepatan 6000 RPM dan Beberapa Mata Pisau serta Baterai Tahan Lama | Cocok untuk Pengerjaan Kayu, DIY, dan Konstruksi - Garansi 5 Tahun!",1156000,500,4.6,2025-06-23,0,2025-06
Logam Mulia,Bonderow,Kab. Tangerang,"[COD] MODOFO Tumbler 1200ml/40oz + FREE Gift (2 Sedotan & 1 Sikat Cup) - Stainless Steel Food Grade, Tahan Dingin 12 Jam/Panas 18 Jam, Desain Eksklusif, Nyaman Digenggam, Cocok untuk Kantor & Outdoor - GRATIS Garansi 1 Tahun!",206680,100,4.9,2025-06-24,0,2025-06
Logam Mulia,Bonderow,Kab. Tangerang,"[COD] MODOFO Tumbler 1200ml/40oz + FREE Gift (2 Sedotan & 1 Sikat Cup) - Stainless Steel Food Grade, Tahan Dingin 12 Jam/Panas 18 Jam, Desain Eksklusif, Nyaman Digenggam, Cocok untuk Kantor & Outdoor - GRATIS Garansi 1 Tahun!",206680,100,4.9,2025-06-13,0,2025-06
Logam Mulia,ZPER Mall,Tangerang,【COD】ZPER Semprotan Air Cuci Mobil Motor Set Alat Semprotan Spray Gun Fan Nozzle High Pressure ZP005 pompa sepeda dan motor gunting gergaji kayu super tajam Car Mesin Selang power  tools Spray Guns borr mura h mata  gerinda  kaca senso  pemotong  kayu,196900,500,4.6,2025-06-29,0,2025-06
Logam Mulia,Elektrik Cahaya Kriu,Kab. Lampung Barat,Cincin rantai mas muda bonus logam mulia 30k,28000,0,0.0,2025-06-09,0,2025-06
Logam Mulia,AMREAL.ID,Bandung,baju persib oversize 2025 jersey jersy jersi casual persib champion full printing BISA COD,81000,750,4.7,2025-06-10,0,2025-06
Logam Mulia,Harmony Mall_NEW,Jakarta Utara,"REAIM Mini Die Grinder Set 211PCS - Mesin Gerinda Bor & Ukir Multifungsi [220V] dengan 100+ Aksesori Lengkap | Cocok untuk Poles, Potong & Ukir Logam/Kayu - set 211 pcs+kotak",68888,750,4.4,2025-05-29,0,2025-05
Logam Mulia,Trondheim,Cimahi,Trondheim Celana Denim Pria Loose Jeans Black Jalmar,159000,250,4.8,2025-04-22,0,2025-04
Logam Mulia,POBIDESHOP,Tangerang,ZHONGSANQING Tablet Pembersih Cucian Air Konsentrat Super Pelindung Tangan Lembut untuk Pakaian Ibu & Bayi Pewangi Tahan Lama Penghilang Noda Tungau Antibakteri Anti-Warna 99.9% Tingkat Fungsionalitas,39800,3000,4.5,2025-05-10,1,2025-05
